semester,weekday,day_name,hour,hour_avg
SPRING SEMESTER 2021,2,Wed,02,0.0
SPRING SEMESTER 2021,2,Wed,03,0.0
SPRING SEMESTER 2021,2,Wed,04,0.0
SPRING SEMESTER 2021,2,Wed,05,0.0
SPRING SEMESTER 2021,2,Wed,06,0.0
SPRING SEMESTER 2021,2,Wed,07,0.0
SPRING SEMESTER 2021,2,Wed,08,0.0
SPRING SEMESTER 2021,2,Wed,09,0.0
SPRING SEMESTER 2021,2,Wed,10,0.0
SPRING SEMESTER 2021,2,Wed,11,0.0
SPRING SEMESTER 2021,2,Wed,12,0.1111111111111111
SPRING SEMESTER 2021,2,Wed,13,0.0
SPRING SEMESTER 2021,2,Wed,14,0.0
SPRING SEMESTER 2021,2,Wed,15,0.0
SPRING SEMESTER 2021,2,Wed,16,0.0
SPRING SEMESTER 2021,2,Wed,17,0.0
SPRING SEMESTER 2021,2,Wed,18,0.0
SPRING SEMESTER 2021,2,Wed,19,0.0
SPRING SEMESTER 2021,2,Wed,20,0.0
SPRING SEMESTER 2021,2,Wed,21,0.0
SPRING SEMESTER 2021,2,Wed,22,0.0
SPRING SEMESTER 2021,2,Wed,23,0.0
SPRING SEMESTER 2021,3,Thu,00,0.0
SPRING SEMESTER 2021,3,Thu,01,0.0
SPRING SEMESTER 2021,3,Thu,02,0.0
SPRING SEMESTER 2021,3,Thu,03,0.0
SPRING SEMESTER 2021,3,Thu,04,0.0
SPRING SEMESTER 2021,3,Thu,05,0.0
SPRING SEMESTER 2021,3,Thu,06,0.0
SPRING SEMESTER 2021,3,Thu,07,0.0
SPRING SEMESTER 2021,3,Thu,08,0.0
SPRING SEMESTER 2021,3,Thu,09,0.0
SPRING SEMESTER 2021,3,Thu,10,0.0
SPRING SEMESTER 2021,3,Thu,11,0.0
SPRING SEMESTER 2021,3,Thu,12,0.0
SPRING SEMESTER 2021,3,Thu,13,0.0
SPRING SEMESTER 2021,3,Thu,14,0.0
SPRING SEMESTER 2021,3,Thu,15,0.0
SPRING SEMESTER 2021,3,Thu,16,0.1111111111111111
SPRING SEMESTER 2021,3,Thu,17,0.0
SPRING SEMESTER 2021,3,Thu,18,0.0
SPRING SEMESTER 2021,3,Thu,19,0.0
SPRING SEMESTER 2021,3,Thu,20,0.0
SPRING SEMESTER 2021,3,Thu,21,0.0
SPRING SEMESTER 2021,3,Thu,22,0.0
SPRING SEMESTER 2021,3,Thu,23,0.0
SPRING SEMESTER 2021,4,Fri,00,0.0
SPRING SEMESTER 2021,4,Fri,01,0.0
SPRING SEMESTER 2021,4,Fri,02,0.0
SPRING SEMESTER 2021,4,Fri,03,0.0
SPRING SEMESTER 2021,4,Fri,04,0.0
SPRING SEMESTER 2021,4,Fri,05,0.0
SPRING SEMESTER 2021,4,Fri,06,0.0
SPRING SEMESTER 2021,4,Fri,07,0.0
SPRING SEMESTER 2021,4,Fri,08,0.0
SPRING SEMESTER 2021,4,Fri,09,0.0
SPRING SEMESTER 2021,4,Fri,10,0.0
SPRING SEMESTER 2021,4,Fri,11,0.0
SPRING SEMESTER 2021,4,Fri,12,0.0
SPRING SEMESTER 2021,4,Fri,13,0.0
SPRING SEMESTER 2021,4,Fri,14,0.0
SPRING SEMESTER 2021,4,Fri,15,0.0
SPRING SEMESTER 2021,4,Fri,16,0.0
SPRING SEMESTER 2021,4,Fri,17,0.0
SPRING SEMESTER 2021,4,Fri,18,0.0
SPRING SEMESTER 2021,4,Fri,19,0.0
SPRING SEMESTER 2021,4,Fri,20,0.0
SPRING SEMESTER 2021,4,Fri,21,0.0
SPRING SEMESTER 2021,4,Fri,22,0.0
SPRING SEMESTER 2021,4,Fri,23,0.0
SPRING SEMESTER 2021,5,Sat,00,0.0
SPRING SEMESTER 2021,5,Sat,01,0.0
SPRING SEMESTER 2021,5,Sat,02,0.0
SPRING SEMESTER 2021,5,Sat,03,0.0
SPRING SEMESTER 2021,5,Sat,04,0.0
SPRING SEMESTER 2021,5,Sat,05,0.0
SPRING SEMESTER 2021,5,Sat,06,0.0
SPRING SEMESTER 2021,5,Sat,07,0.0
SPRING SEMESTER 2021,5,Sat,08,0.0
SPRING SEMESTER 2021,5,Sat,09,0.0
SPRING SEMESTER 2021,5,Sat,10,0.0
SPRING SEMESTER 2021,5,Sat,11,0.0
SPRING SEMESTER 2021,5,Sat,12,0.0
SPRING SEMESTER 2021,5,Sat,13,0.0
SPRING SEMESTER 2021,5,Sat,14,0.0
SPRING SEMESTER 2021,5,Sat,15,0.0
SPRING SEMESTER 2021,5,Sat,16,0.0
SPRING SEMESTER 2021,5,Sat,17,0.0
SPRING SEMESTER 2021,5,Sat,18,0.0
SPRING SEMESTER 2021,5,Sat,19,0.0
SPRING SEMESTER 2021,5,Sat,20,0.0
SPRING SEMESTER 2021,5,Sat,21,0.0
SPRING SEMESTER 2021,5,Sat,22,0.0
SPRING SEMESTER 2021,5,Sat,23,0.0
SPRING SEMESTER 2021,6,Sun,00,0.0
SPRING SEMESTER 2021,6,Sun,01,0.0
SPRING SEMESTER 2021,6,Sun,02,0.0
SPRING SEMESTER 2021,6,Sun,03,0.0
SPRING SEMESTER 2021,6,Sun,04,0.0
SPRING SEMESTER 2021,6,Sun,05,0.0
SPRING SEMESTER 2021,6,Sun,06,0.0
SPRING SEMESTER 2021,6,Sun,07,0.0
SPRING SEMESTER 2021,6,Sun,08,0.0
SPRING SEMESTER 2021,6,Sun,09,0.0
SPRING SEMESTER 2021,6,Sun,10,0.0
SPRING SEMESTER 2021,6,Sun,11,0.0
SPRING SEMESTER 2021,6,Sun,12,0.0
SPRING SEMESTER 2021,6,Sun,13,0.0
SPRING SEMESTER 2021,6,Sun,14,0.0
SPRING SEMESTER 2021,6,Sun,15,0.0
SPRING SEMESTER 2021,6,Sun,16,0.0
SPRING SEMESTER 2021,6,Sun,17,0.0
SPRING SEMESTER 2021,6,Sun,18,0.0
SPRING SEMESTER 2021,6,Sun,19,0.0
SPRING SEMESTER 2021,6,Sun,20,0.0
SPRING SEMESTER 2021,6,Sun,21,0.0
SPRING SEMESTER 2021,6,Sun,22,0.0
SPRING SEMESTER 2021,6,Sun,23,0.0
SPRING SEMESTER 2022,0,Mon,00,0.2
SPRING SEMESTER 2022,0,Mon,01,0.2
SPRING SEMESTER 2022,0,Mon,02,0.0
SPRING SEMESTER 2022,0,Mon,03,0.13333333333333333
SPRING SEMESTER 2022,0,Mon,04,0.0
SPRING SEMESTER 2022,0,Mon,05,0.0
SPRING SEMESTER 2022,0,Mon,06,0.0
SPRING SEMESTER 2022,0,Mon,07,0.0
SPRING SEMESTER 2022,0,Mon,08,0.0
SPRING SEMESTER 2022,0,Mon,09,0.26666666666666666
SPRING SEMESTER 2022,0,Mon,10,0.2
SPRING SEMESTER 2022,0,Mon,11,0.13333333333333333
SPRING SEMESTER 2022,0,Mon,12,0.26666666666666666
SPRING SEMESTER 2022,0,Mon,13,0.4666666666666667
SPRING SEMESTER 2022,0,Mon,14,0.3125
SPRING SEMESTER 2022,0,Mon,15,0.5625
SPRING SEMESTER 2022,0,Mon,16,0.5625
SPRING SEMESTER 2022,0,Mon,17,0.375
SPRING SEMESTER 2022,0,Mon,18,0.625
SPRING SEMESTER 2022,0,Mon,19,0.4375
SPRING SEMESTER 2022,0,Mon,20,0.125
SPRING SEMESTER 2022,0,Mon,21,0.1875
SPRING SEMESTER 2022,0,Mon,22,0.75
SPRING SEMESTER 2022,0,Mon,23,0.0
SPRING SEMESTER 2022,1,Tue,00,0.125
SPRING SEMESTER 2022,1,Tue,01,0.25
SPRING SEMESTER 2022,1,Tue,02,0.0
SPRING SEMESTER 2022,1,Tue,03,0.0
SPRING SEMESTER 2022,1,Tue,04,0.25
SPRING SEMESTER 2022,1,Tue,05,0.0
SPRING SEMESTER 2022,1,Tue,06,0.0625
SPRING SEMESTER 2022,1,Tue,07,0.125
SPRING SEMESTER 2022,1,Tue,08,0.0
SPRING SEMESTER 2022,1,Tue,09,0.0625
SPRING SEMESTER 2022,1,Tue,10,0.625
SPRING SEMESTER 2022,1,Tue,11,0.0
SPRING SEMESTER 2022,1,Tue,12,0.25
SPRING SEMESTER 2022,1,Tue,13,0.375
SPRING SEMESTER 2022,1,Tue,14,0.6875
SPRING SEMESTER 2022,1,Tue,15,0.4375
SPRING SEMESTER 2022,1,Tue,16,0.6875
SPRING SEMESTER 2022,1,Tue,17,0.6875
SPRING SEMESTER 2022,1,Tue,18,0.8125
SPRING SEMESTER 2022,1,Tue,19,0.625
SPRING SEMESTER 2022,1,Tue,20,0.8125
SPRING SEMESTER 2022,1,Tue,21,0.25
SPRING SEMESTER 2022,1,Tue,22,0.3125
SPRING SEMESTER 2022,1,Tue,23,0.125
SPRING SEMESTER 2022,2,Wed,00,0.5625
SPRING SEMESTER 2022,2,Wed,01,0.375
SPRING SEMESTER 2022,2,Wed,02,0.0
SPRING SEMESTER 2022,2,Wed,03,0.0
SPRING SEMESTER 2022,2,Wed,04,0.0
SPRING SEMESTER 2022,2,Wed,05,0.0
SPRING SEMESTER 2022,2,Wed,06,0.0
SPRING SEMESTER 2022,2,Wed,07,0.0
SPRING SEMESTER 2022,2,Wed,08,0.0
SPRING SEMESTER 2022,2,Wed,09,0.0625
SPRING SEMESTER 2022,2,Wed,10,0.25
SPRING SEMESTER 2022,2,Wed,11,0.5
SPRING SEMESTER 2022,2,Wed,12,0.6875
SPRING SEMESTER 2022,2,Wed,13,0.875
SPRING SEMESTER 2022,2,Wed,14,0.875
SPRING SEMESTER 2022,2,Wed,15,0.375
SPRING SEMESTER 2022,2,Wed,16,0.625
SPRING SEMESTER 2022,2,Wed,17,1.3125
SPRING SEMESTER 2022,2,Wed,18,0.6875
SPRING SEMESTER 2022,2,Wed,19,0.4375
SPRING SEMESTER 2022,2,Wed,20,1.0625
SPRING SEMESTER 2022,2,Wed,21,0.5625
SPRING SEMESTER 2022,2,Wed,22,1.0625
SPRING SEMESTER 2022,2,Wed,23,0.5625
SPRING SEMESTER 2022,3,Thu,00,0.13333333333333333
SPRING SEMESTER 2022,3,Thu,01,0.2
SPRING SEMESTER 2022,3,Thu,02,0.06666666666666667
SPRING SEMESTER 2022,3,Thu,03,0.0
SPRING SEMESTER 2022,3,Thu,04,0.06666666666666667
SPRING SEMESTER 2022,3,Thu,05,0.0
SPRING SEMESTER 2022,3,Thu,06,0.0
SPRING SEMESTER 2022,3,Thu,07,0.3333333333333333
SPRING SEMESTER 2022,3,Thu,08,0.0
SPRING SEMESTER 2022,3,Thu,09,0.4
SPRING SEMESTER 2022,3,Thu,10,0.2
SPRING SEMESTER 2022,3,Thu,11,0.4666666666666667
SPRING SEMESTER 2022,3,Thu,12,0.4
SPRING SEMESTER 2022,3,Thu,13,0.2
SPRING SEMESTER 2022,3,Thu,14,0.7333333333333333
SPRING SEMESTER 2022,3,Thu,15,0.6
SPRING SEMESTER 2022,3,Thu,16,0.2
SPRING SEMESTER 2022,3,Thu,17,0.4
SPRING SEMESTER 2022,3,Thu,18,0.4
SPRING SEMESTER 2022,3,Thu,19,1.1333333333333333
SPRING SEMESTER 2022,3,Thu,20,0.6666666666666666
SPRING SEMESTER 2022,3,Thu,21,0.3333333333333333
SPRING SEMESTER 2022,3,Thu,22,1.2
SPRING SEMESTER 2022,3,Thu,23,0.26666666666666666
SPRING SEMESTER 2022,4,Fri,00,0.4
SPRING SEMESTER 2022,4,Fri,01,0.26666666666666666
SPRING SEMESTER 2022,4,Fri,02,0.3333333333333333
SPRING SEMESTER 2022,4,Fri,03,0.0
SPRING SEMESTER 2022,4,Fri,04,0.0
SPRING SEMESTER 2022,4,Fri,05,0.0
SPRING SEMESTER 2022,4,Fri,06,0.13333333333333333
SPRING SEMESTER 2022,4,Fri,07,0.0
SPRING SEMESTER 2022,4,Fri,08,0.06666666666666667
SPRING SEMESTER 2022,4,Fri,09,0.06666666666666667
SPRING SEMESTER 2022,4,Fri,10,0.5333333333333333
SPRING SEMESTER 2022,4,Fri,11,0.26666666666666666
SPRING SEMESTER 2022,4,Fri,12,0.26666666666666666
SPRING SEMESTER 2022,4,Fri,13,0.2
SPRING SEMESTER 2022,4,Fri,14,0.4
SPRING SEMESTER 2022,4,Fri,15,0.3333333333333333
SPRING SEMESTER 2022,4,Fri,16,0.8
SPRING SEMESTER 2022,4,Fri,17,0.8
SPRING SEMESTER 2022,4,Fri,18,1.1333333333333333
SPRING SEMESTER 2022,4,Fri,19,1.0
SPRING SEMESTER 2022,4,Fri,20,1.3333333333333333
SPRING SEMESTER 2022,4,Fri,21,0.4
SPRING SEMESTER 2022,4,Fri,22,0.0
SPRING SEMESTER 2022,4,Fri,23,0.0
SPRING SEMESTER 2022,5,Sat,00,0.0
SPRING SEMESTER 2022,5,Sat,01,0.0
SPRING SEMESTER 2022,5,Sat,02,0.0
SPRING SEMESTER 2022,5,Sat,03,0.0
SPRING SEMESTER 2022,5,Sat,04,0.0
SPRING SEMESTER 2022,5,Sat,05,0.0
SPRING SEMESTER 2022,5,Sat,06,0.0
SPRING SEMESTER 2022,5,Sat,07,0.0
SPRING SEMESTER 2022,5,Sat,08,0.0
SPRING SEMESTER 2022,5,Sat,09,0.0
SPRING SEMESTER 2022,5,Sat,10,0.26666666666666666
SPRING SEMESTER 2022,5,Sat,11,0.0
SPRING SEMESTER 2022,5,Sat,12,0.4
SPRING SEMESTER 2022,5,Sat,13,0.6
SPRING SEMESTER 2022,5,Sat,14,0.5333333333333333
SPRING SEMESTER 2022,5,Sat,15,0.3333333333333333
SPRING SEMESTER 2022,5,Sat,16,0.6666666666666666
SPRING SEMESTER 2022,5,Sat,17,0.0
SPRING SEMESTER 2022,5,Sat,18,0.13333333333333333
SPRING SEMESTER 2022,5,Sat,19,0.7333333333333333
SPRING SEMESTER 2022,5,Sat,20,0.0
SPRING SEMESTER 2022,5,Sat,21,0.0
SPRING SEMESTER 2022,5,Sat,22,0.0
SPRING SEMESTER 2022,5,Sat,23,0.0
SPRING SEMESTER 2022,6,Sun,00,0.0
SPRING SEMESTER 2022,6,Sun,01,0.0
SPRING SEMESTER 2022,6,Sun,02,0.0
SPRING SEMESTER 2022,6,Sun,03,0.0
SPRING SEMESTER 2022,6,Sun,04,0.0
SPRING SEMESTER 2022,6,Sun,05,0.0
SPRING SEMESTER 2022,6,Sun,06,0.0
SPRING SEMESTER 2022,6,Sun,07,0.0
SPRING SEMESTER 2022,6,Sun,08,0.0
SPRING SEMESTER 2022,6,Sun,09,0.0
SPRING SEMESTER 2022,6,Sun,10,0.13333333333333333
SPRING SEMESTER 2022,6,Sun,11,0.0
SPRING SEMESTER 2022,6,Sun,12,0.26666666666666666
SPRING SEMESTER 2022,6,Sun,13,0.2
SPRING SEMESTER 2022,6,Sun,14,0.6
SPRING SEMESTER 2022,6,Sun,15,0.4
SPRING SEMESTER 2022,6,Sun,16,0.5333333333333333
SPRING SEMESTER 2022,6,Sun,17,0.6666666666666666
SPRING SEMESTER 2022,6,Sun,18,0.4666666666666667
SPRING SEMESTER 2022,6,Sun,19,0.5333333333333333
SPRING SEMESTER 2022,6,Sun,20,0.6
SPRING SEMESTER 2022,6,Sun,21,0.2
SPRING SEMESTER 2022,6,Sun,22,0.4
SPRING SEMESTER 2022,6,Sun,23,0.26666666666666666
SPRING SEMESTER 2023,0,Mon,00,0.2
SPRING SEMESTER 2023,0,Mon,01,0.3
SPRING SEMESTER 2023,0,Mon,02,0.0
SPRING SEMESTER 2023,0,Mon,03,0.0
SPRING SEMESTER 2023,0,Mon,04,0.0
SPRING SEMESTER 2023,0,Mon,05,0.4
SPRING SEMESTER 2023,0,Mon,06,0.0
SPRING SEMESTER 2023,0,Mon,07,0.0
SPRING SEMESTER 2023,0,Mon,08,0.18181818181818182
SPRING SEMESTER 2023,0,Mon,09,0.45454545454545453
SPRING SEMESTER 2023,0,Mon,10,0.18181818181818182
SPRING SEMESTER 2023,0,Mon,11,0.45454545454545453
SPRING SEMESTER 2023,0,Mon,12,0.45454545454545453
SPRING SEMESTER 2023,0,Mon,13,0.8181818181818182
SPRING SEMESTER 2023,0,Mon,14,0.36363636363636365
SPRING SEMESTER 2023,0,Mon,15,0.18181818181818182
SPRING SEMESTER 2023,0,Mon,16,0.7272727272727273
SPRING SEMESTER 2023,0,Mon,17,0.5454545454545454
SPRING SEMESTER 2023,0,Mon,18,0.6363636363636364
SPRING SEMESTER 2023,0,Mon,19,0.45454545454545453
SPRING SEMESTER 2023,0,Mon,20,0.5454545454545454
SPRING SEMESTER 2023,0,Mon,21,0.5454545454545454
SPRING SEMESTER 2023,0,Mon,22,0.7272727272727273
SPRING SEMESTER 2023,0,Mon,23,0.2727272727272727
SPRING SEMESTER 2023,1,Tue,00,0.09090909090909091
SPRING SEMESTER 2023,1,Tue,01,0.09090909090909091
SPRING SEMESTER 2023,1,Tue,02,0.0
SPRING SEMESTER 2023,1,Tue,03,0.0
SPRING SEMESTER 2023,1,Tue,04,0.0
SPRING SEMESTER 2023,1,Tue,05,0.0
SPRING SEMESTER 2023,1,Tue,06,0.0
SPRING SEMESTER 2023,1,Tue,07,0.0
SPRING SEMESTER 2023,1,Tue,08,0.09090909090909091
SPRING SEMESTER 2023,1,Tue,09,0.45454545454545453
SPRING SEMESTER 2023,1,Tue,10,0.18181818181818182
SPRING SEMESTER 2023,1,Tue,11,0.45454545454545453
SPRING SEMESTER 2023,1,Tue,12,0.6363636363636364
SPRING SEMESTER 2023,1,Tue,13,0.6363636363636364
SPRING SEMESTER 2023,1,Tue,14,0.6363636363636364
SPRING SEMESTER 2023,1,Tue,15,0.7272727272727273
SPRING SEMESTER 2023,1,Tue,16,1.0
SPRING SEMESTER 2023,1,Tue,17,0.8181818181818182
SPRING SEMESTER 2023,1,Tue,18,0.9090909090909091
SPRING SEMESTER 2023,1,Tue,19,2.0
SPRING SEMESTER 2023,1,Tue,20,0.4
SPRING SEMESTER 2023,1,Tue,21,0.8
SPRING SEMESTER 2023,1,Tue,22,0.4
SPRING SEMESTER 2023,1,Tue,23,0.5
SPRING SEMESTER 2023,2,Wed,00,0.4
SPRING SEMESTER 2023,2,Wed,01,0.2
SPRING SEMESTER 2023,2,Wed,02,0.3
SPRING SEMESTER 2023,2,Wed,03,0.3
SPRING SEMESTER 2023,2,Wed,04,0.0
SPRING SEMESTER 2023,2,Wed,05,0.0
SPRING SEMESTER 2023,2,Wed,06,0.0
SPRING SEMESTER 2023,2,Wed,07,0.0
SPRING SEMESTER 2023,2,Wed,08,0.1
SPRING SEMESTER 2023,2,Wed,09,0.0
SPRING SEMESTER 2023,2,Wed,10,0.6
SPRING SEMESTER 2023,2,Wed,11,0.3
SPRING SEMESTER 2023,2,Wed,12,0.4
SPRING SEMESTER 2023,2,Wed,13,0.8
SPRING SEMESTER 2023,2,Wed,14,0.9
SPRING SEMESTER 2023,2,Wed,15,0.6
SPRING SEMESTER 2023,2,Wed,16,0.9
SPRING SEMESTER 2023,2,Wed,17,0.5
SPRING SEMESTER 2023,2,Wed,18,1.1
SPRING SEMESTER 2023,2,Wed,19,1.7
SPRING SEMESTER 2023,2,Wed,20,0.9
SPRING SEMESTER 2023,2,Wed,21,1.2
SPRING SEMESTER 2023,2,Wed,22,0.5
SPRING SEMESTER 2023,2,Wed,23,0.6
SPRING SEMESTER 2023,3,Thu,00,1.4
SPRING SEMESTER 2023,3,Thu,01,0.3
SPRING SEMESTER 2023,3,Thu,02,0.0
SPRING SEMESTER 2023,3,Thu,03,0.3
SPRING SEMESTER 2023,3,Thu,04,0.0
SPRING SEMESTER 2023,3,Thu,05,0.0
SPRING SEMESTER 2023,3,Thu,06,0.0
SPRING SEMESTER 2023,3,Thu,07,0.0
SPRING SEMESTER 2023,3,Thu,08,0.1
SPRING SEMESTER 2023,3,Thu,09,0.2
SPRING SEMESTER 2023,3,Thu,10,0.3
SPRING SEMESTER 2023,3,Thu,11,0.9
SPRING SEMESTER 2023,3,Thu,12,1.0
SPRING SEMESTER 2023,3,Thu,13,0.8
SPRING SEMESTER 2023,3,Thu,14,0.5
SPRING SEMESTER 2023,3,Thu,15,1.4
SPRING SEMESTER 2023,3,Thu,16,2.3
SPRING SEMESTER 2023,3,Thu,17,1.0
SPRING SEMESTER 2023,3,Thu,18,0.7
SPRING SEMESTER 2023,3,Thu,19,0.4
SPRING SEMESTER 2023,3,Thu,20,1.4
SPRING SEMESTER 2023,3,Thu,21,0.9
SPRING SEMESTER 2023,3,Thu,22,1.0
SPRING SEMESTER 2023,3,Thu,23,1.0
SPRING SEMESTER 2023,4,Fri,00,0.9
SPRING SEMESTER 2023,4,Fri,01,0.1
SPRING SEMESTER 2023,4,Fri,02,0.2
SPRING SEMESTER 2023,4,Fri,03,0.1
SPRING SEMESTER 2023,4,Fri,04,0.2
SPRING SEMESTER 2023,4,Fri,05,0.0
SPRING SEMESTER 2023,4,Fri,06,0.0
SPRING SEMESTER 2023,4,Fri,07,0.0
SPRING SEMESTER 2023,4,Fri,08,0.0
SPRING SEMESTER 2023,4,Fri,09,0.0
SPRING SEMESTER 2023,4,Fri,10,0.1
SPRING SEMESTER 2023,4,Fri,11,0.9
SPRING SEMESTER 2023,4,Fri,12,0.0
SPRING SEMESTER 2023,4,Fri,13,0.8
SPRING SEMESTER 2023,4,Fri,14,0.7
SPRING SEMESTER 2023,4,Fri,15,1.0
SPRING SEMESTER 2023,4,Fri,16,0.8
SPRING SEMESTER 2023,4,Fri,17,0.9
SPRING SEMESTER 2023,4,Fri,18,0.7
SPRING SEMESTER 2023,4,Fri,19,0.7
SPRING SEMESTER 2023,4,Fri,20,0.6
SPRING SEMESTER 2023,4,Fri,21,0.3
SPRING SEMESTER 2023,4,Fri,22,0.0
SPRING SEMESTER 2023,4,Fri,23,0.0
SPRING SEMESTER 2023,5,Sat,00,0.0
SPRING SEMESTER 2023,5,Sat,01,0.0
SPRING SEMESTER 2023,5,Sat,02,0.0
SPRING SEMESTER 2023,5,Sat,03,0.0
SPRING SEMESTER 2023,5,Sat,04,0.0
SPRING SEMESTER 2023,5,Sat,05,0.0
SPRING SEMESTER 2023,5,Sat,06,0.0
SPRING SEMESTER 2023,5,Sat,07,0.0
SPRING SEMESTER 2023,5,Sat,08,0.0
SPRING SEMESTER 2023,5,Sat,09,0.2
SPRING SEMESTER 2023,5,Sat,10,0.1
SPRING SEMESTER 2023,5,Sat,11,0.2
SPRING SEMESTER 2023,5,Sat,12,0.2
SPRING SEMESTER 2023,5,Sat,13,0.4
SPRING SEMESTER 2023,5,Sat,14,0.1
SPRING SEMESTER 2023,5,Sat,15,0.1
SPRING SEMESTER 2023,5,Sat,16,0.6
SPRING SEMESTER 2023,5,Sat,17,0.6
SPRING SEMESTER 2023,5,Sat,18,0.6
SPRING SEMESTER 2023,5,Sat,19,0.9
SPRING SEMESTER 2023,5,Sat,20,0.5
SPRING SEMESTER 2023,5,Sat,21,0.1
SPRING SEMESTER 2023,5,Sat,22,0.0
SPRING SEMESTER 2023,5,Sat,23,0.0
SPRING SEMESTER 2023,6,Sun,00,0.0
SPRING SEMESTER 2023,6,Sun,01,0.0
SPRING SEMESTER 2023,6,Sun,02,0.0
SPRING SEMESTER 2023,6,Sun,03,0.0
SPRING SEMESTER 2023,6,Sun,04,0.0
SPRING SEMESTER 2023,6,Sun,05,0.0
SPRING SEMESTER 2023,6,Sun,06,0.0
SPRING SEMESTER 2023,6,Sun,07,0.0
SPRING SEMESTER 2023,6,Sun,08,0.0
SPRING SEMESTER 2023,6,Sun,09,0.0
SPRING SEMESTER 2023,6,Sun,10,0.2
SPRING SEMESTER 2023,6,Sun,11,0.2
SPRING SEMESTER 2023,6,Sun,12,0.5
SPRING SEMESTER 2023,6,Sun,13,0.3
SPRING SEMESTER 2023,6,Sun,14,1.2
SPRING SEMESTER 2023,6,Sun,15,0.6
SPRING SEMESTER 2023,6,Sun,16,0.4
SPRING SEMESTER 2023,6,Sun,17,0.2
SPRING SEMESTER 2023,6,Sun,18,0.8
SPRING SEMESTER 2023,6,Sun,19,0.9
SPRING SEMESTER 2023,6,Sun,20,0.7
SPRING SEMESTER 2023,6,Sun,21,0.6
SPRING SEMESTER 2023,6,Sun,22,0.9
SPRING SEMESTER 2023,6,Sun,23,0.6
